readout,band,s,p,z,rank_biserial,n_pat,obs_med,surr_med,margin_med,n_above,frac_pos,exclusion_reason,rho_obs_null,rho_margin_null,loo_p_max,loo_p_min,loo_worst_patient,loo_log10_swing,margin_mean,ci_lo,ci_hi,fpr_05,fpr_01,calibrated,q
Qcon_q4,theta,0.11651108740003221,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.09056507766929542,0.09482715371996164,-0.009740535156863558,0,0.4,,,,,,,,,,,,,,0.8148148148148148
Qcon_q4,theta,0.1562872197916239,0.1162109375,1.274117978594064,0.45454545454545453,10,0.11178621356228963,0.10881203226745129,0.012807285075584547,0,0.6,,,,,,,,,,,,,,0.19572368421052633
Qcon_q4,theta,0.20964266676467905,0.6875,-0.458682472293863,-0.16363636363636364,10,0.0975581132916371,0.0998787172138691,2.6141723280782847e-05,0,0.5,,,,,,,,,,,,,,0.8148148148148148
Qcon_q4,theta,0.28121331857335746,0.919921875,-1.376047416881589,-0.4909090909090909,10,0.08945888544049405,0.09913985664024949,-0.01107797831829567,1,0.3,,,,,,,,,,,,,,0.9651639344262295
Qcon_q4,theta,0.3772177284493708,0.8388671875,-0.9683296637314885,-0.34545454545454546,10,0.0920768090052923,0.09685200173407793,-0.010290014133763362,0,0.4,,,,,,,,,,,,,,0.9256465517241379
Qcon_q4,theta,0.5059974235160012,0.1162109375,1.274117978594064,0.45454545454545453,10,0.12117831823992639,0.10179678909480572,0.019868058970255495,0,0.8,,,,,,,,,,,,,,0.19572368421052633
Qcon_q4,theta,0.6787416743568971,0.2158203125,0.8664002254439634,0.3090909090909091,10,0.10390520421054217,0.09991336893290281,0.004197218565004393,0,0.5,,,,,,,,,,,,,,0.3288690476190476
Qcon_q4,theta,0.9104596962324965,0.9033203125,-1.274117978594064,-0.45454545454545453,10,0.09518431594649937,0.10438153147697449,-0.0062675719485888945,0,0.3,,,,,,,,,,,,,,0.9651639344262295
Qcon_q4,theta,1.2212847535097677,0.6875,-0.458682472293863,-0.16363636363636364,10,0.09341361448203918,0.09710021782666445,-0.0017205098780199088,0,0.5,,,,,,,,,,,,,,0.8148148148148148
Qcon_q4,theta,1.638223476917678,0.3125,0.5606119105813882,0.2,10,0.11876229340965222,0.10197327751666307,0.018929330293481247,0,0.6,,,,,,,,,,,,,,0.46511627906976744
Qcon_q4,theta,2.197502386410313,0.0654296875,1.5799062934566392,0.5636363636363636,10,0.09983157177408017,0.09562114346772432,0.00849576847636345,0,0.7,,,,,,,,,,,,,,0.1268939393939394
Qcon_q4,theta,2.947715501773197,0.2158203125,0.8664002254439634,0.3090909090909091,10,0.1182727944190743,0.09951441967859864,0.01380854140790952,0,0.8,,,,,,,,,,,,,,0.3288690476190476
Qcon_q4,theta,3.9540465271520318,0.8125,-0.8664002254439634,-0.3090909090909091,10,0.09777670010147729,0.09790690988302231,-0.006464764981882899,0,0.4,,,,,,,,,,,,,,0.9122807017543859
Qcon_q4,theta,5.30393246209756,0.919921875,-1.376047416881589,-0.4909090909090909,10,0.09081153791604019,0.09880501125007868,-0.00983059070242552,0,0.3,,,,,,,,,,,,,,0.9651639344262295
Qcon_q4,theta,7.114660732825161,0.1162109375,1.274117978594064,0.45454545454545453,10,0.11082328768025118,0.09586011338979006,0.008246297244311862,2,0.7,,,,,,,,,,,,,,0.19572368421052633
Qcon_q4,theta,9.543559934997008,0.4228515625,0.2548235957188128,0.09090909090909091,10,0.10495598929741062,0.10000865068286657,0.0019719407046470405,0,0.6,,,,,,,,,,,,,,0.6013888888888889
Qcon_q4,theta,12.80166963024157,0.5771484375,-0.15289415743128767,-0.05454545454545454,10,0.10586767057649771,0.10417409287765622,0.003929960699224633,0,0.6,,,,,,,,,,,,,,0.8029891304347826
Qcon_q4,theta,17.17207692287632,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.10239847030253561,0.10166697762906551,0.0053674000243721515,0,0.6,,,,,,,,,,,,,,0.8148148148148148
Qcon_q4,theta,23.034513025440212,0.6875,-0.458682472293863,-0.16363636363636364,10,0.08505387752424877,0.10426683444529772,-0.0145979586060562,0,0.4,,,,,,,,,,,,,,0.8148148148148148
Qcon_q4,theta,30.89834693276585,0.080078125,1.4779768551691141,0.5272727272727272,10,0.11303658145501662,0.0987028693780303,0.018899059780591233,0,0.7,,,,,,,,,,,,,,0.14642857142857144
Qcon_q4,theta,41.446842923188484,0.7841796875,-0.7644707871564383,-0.2727272727272727,10,0.09405236256571217,0.09705993253737688,-0.00183946980832414,0,0.4,,,,,,,,,,,,,,0.8962053571428571
Qcon_q4,theta,55.59652728469412,0.6875,-0.458682472293863,-0.16363636363636364,10,0.09453014426483419,0.10221580695360899,-0.0025888856705604257,0,0.5,,,,,,,,,,,,,,0.8148148148148148
Qcon_q4,theta,74.57682245777069,0.6875,-0.458682472293863,-0.16363636363636364,10,0.09537162150607223,0.09887030720710754,0.0007337861077558461,0,0.5,,,,,,,,,,,,,,0.8148148148148148
Qcon_q4,theta,100.03686776006599,0.1611328125,1.0702591020190138,0.38181818181818183,10,0.10250072349616962,0.09722025319933891,0.008306631174028696,0,0.7,,,,,,,,,,,,,,0.2644230769230769
Qcon_q4,theta,134.18880801621225,0.9580078125,-1.6818357317441643,-0.6,10,0.08812084888412858,0.10558968735858798,-0.015974317183664294,0,0.2,,,,,,,,,,,,,,0.9732142857142857
Qcon_q4,theta,179.99999999999997,0.6875,-0.458682472293863,-0.16363636363636364,10,0.09977083547318405,0.09736566618084908,-0.00503674534803205,1,0.4,,,,,,,,,,,,,,0.8148148148148148
Qcon_q4,beta,0.02,0.0009765625,2.8030595529069404,1.0,10,0.1816947409836841,0.09689622092992067,0.08314198030844192,8,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.026827870768216803,0.0009765625,2.8030595529069404,1.0,10,0.14929324509254877,0.10000944510102272,0.04961869194782559,4,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.03598673249780708,0.0009765625,2.8030595529069404,1.0,10,0.16891900278466515,0.10342958755791187,0.06291449177989047,7,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.048272370441077836,0.0009765625,2.8030595529069404,1.0,10,0.14926612701034386,0.1058455565944314,0.043787583547457,5,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.06475224579343625,0.0009765625,2.8030595529069404,1.0,10,0.1590492308648911,0.09707048907876015,0.06257896540621519,6,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.08685824410490588,0.0009765625,2.8030595529069404,1.0,10,0.16525908903043063,0.09795894008129835,0.06709968124887504,8,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.11651108740003221,0.0009765625,2.8030595529069404,1.0,10,0.16212076715376478,0.09885640069842339,0.06419482755657534,7,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.1562872197916239,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15059455814041722,0.10253162030130625,0.047669408178072775,8,0.9,,,,,,,,,,,,,,0.004166666666666667
Qcon_q4,beta,0.20964266676467905,0.0048828125,2.497271238044365,0.8909090909090909,10,0.1522607177122931,0.10303859133273363,0.05038103922705019,6,0.8,,,,,,,,,,,,,,0.009765625
Qcon_q4,beta,0.28121331857335746,0.0009765625,2.8030595529069404,1.0,10,0.13683938986861893,0.10043105576187372,0.038930798017026855,3,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.3772177284493708,0.0009765625,2.8030595529069404,1.0,10,0.14790962959931175,0.10454062931239605,0.04870109487707763,5,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.5059974235160012,0.0009765625,2.8030595529069404,1.0,10,0.14747648649504985,0.09970156103372574,0.046338014869304556,7,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.6787416743568971,0.0009765625,2.8030595529069404,1.0,10,0.1625423856287242,0.09625038132071495,0.06334693659936246,8,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,0.9104596962324965,0.0009765625,2.8030595529069404,1.0,10,0.16158058981860032,0.1039239764213562,0.05832571223244565,7,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,1.2212847535097677,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15984985633535403,0.10360314138233662,0.05691524623675363,7,0.9,,,,,,,,,,,,,,0.004166666666666667
Qcon_q4,beta,1.638223476917678,0.0009765625,2.8030595529069404,1.0,10,0.16027123000135474,0.09562574187293649,0.0613060911586952,5,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,2.197502386410313,0.0029296875,2.5992006763318902,0.9272727272727272,10,0.1633168695645537,0.10175941418856382,0.06497167648394965,6,0.9,,,,,,,,,,,,,,0.006048387096774193
Qcon_q4,beta,2.947715501773197,0.0009765625,2.8030595529069404,1.0,10,0.15410803577407012,0.09988322574645281,0.062195718007763925,5,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,3.9540465271520318,0.0009765625,2.8030595529069404,1.0,10,0.15367541683570746,0.10468792170286179,0.047156630077562905,5,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,5.30393246209756,0.0009765625,2.8030595529069404,1.0,10,0.1787833593989244,0.10004575550556183,0.07468011269518046,8,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,7.114660732825161,0.0009765625,2.8030595529069404,1.0,10,0.15978799741824481,0.09465105552226305,0.060964279040710695,6,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,9.543559934997008,0.0009765625,2.8030595529069404,1.0,10,0.16271100302101849,0.10632468294352293,0.06459995593341276,8,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,12.80166963024157,0.0009765625,2.8030595529069404,1.0,10,0.15827109880924708,0.10285702627152205,0.05326729121872145,7,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,17.17207692287632,0.0009765625,2.8030595529069404,1.0,10,0.1669904289365005,0.09854439832270145,0.0699557729059917,9,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,23.034513025440212,0.0009765625,2.8030595529069404,1.0,10,0.16272036828296516,0.10312833357602358,0.06507720658087866,8,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,30.89834693276585,0.0009765625,2.8030595529069404,1.0,10,0.1590070198554493,0.10225331503897905,0.05694442841103961,7,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,41.446842923188484,0.0009765625,2.8030595529069404,1.0,10,0.17237556300632814,0.10408912040293217,0.07079057997500922,9,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,55.59652728469412,0.001953125,2.7011301146194153,0.9636363636363636,10,0.1564056565946873,0.09988329047337174,0.049825289632190836,5,0.9,,,,,,,,,,,,,,0.004166666666666667
Qcon_q4,beta,74.57682245777069,0.0009765625,2.8030595529069404,1.0,10,0.15016971538758864,0.10012186923995614,0.052920688045984404,7,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,100.03686776006599,0.0009765625,2.8030595529069404,1.0,10,0.15310314509251355,0.09992223558947444,0.06441523440191871,7,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,134.18880801621225,0.0009765625,2.8030595529069404,1.0,10,0.15741481271469174,0.10216164402663708,0.0529967459889797,6,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q4,beta,179.99999999999997,0.0009765625,2.8030595529069404,1.0,10,0.14525017710581606,0.09994943160563707,0.042679633744513404,5,1.0,,,,,,,,,,,,,,0.0023148148148148147
Qcon_q5,theta,0.02,0.9580078125,-1.6818357317441643,-0.6,10,0.0853052461713254,0.10103543568402529,-0.012569425561993627,0,0.2,,,,,,,,,,,,,,0.9580078125
Qcon_q5,theta,0.026827870768216803,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.10074848624500225,0.0979893309995532,-0.004362062619197915,0,0.4,,,,,,,,,,,,,,0.759090909090909
Qcon_q5,theta,0.03598673249780708,0.2783203125,0.6625413488689132,0.23636363636363636,10,0.10058715874612131,0.1002153642475605,0.0040380555350621045,0,0.6,,,,,,,,,,,,,,0.4814189189189189
Qcon_q5,theta,0.048272370441077836,0.5771484375,-0.15289415743128767,-0.05454545454545454,10,0.09815147583284164,0.10226215608417988,0.0027364927242019277,0,0.5,,,,,,,,,,,,,,0.7103365384615384
Qcon_q5,theta,0.06475224579343625,0.8837890625,-1.1721885403065389,-0.41818181818181815,10,0.08918393273756109,0.09918963629752398,-0.0051360974023450245,0,0.3,,,,,,,,,,,,,,0.9272540983606558
Qcon_q5,theta,0.08685824410490588,0.3125,0.5606119105813882,0.2,10,0.10112819503216382,0.0994821498170495,0.0029617758390152044,1,0.6,,,,,,,,,,,,,,0.5128205128205128
Qcon_q5,theta,0.11651108740003221,0.4228515625,0.2548235957188128,0.09090909090909091,10,0.09825392660746154,0.09908722247928381,0.0008282022277432341,1,0.5,,,,,,,,,,,,,,0.6765625
Qcon_q5,theta,0.1562872197916239,0.6875,-0.458682472293863,-0.16363636363636364,10,0.10183301435906349,0.10278451442718506,-0.000885107013099809,0,0.5,,,,,,,,,,,,,,0.7857142857142857
Qcon_q5,theta,0.20964266676467905,0.5390625,-0.050964719143762556,-0.01818181818181818,10,0.10613899423029335,0.1013262951746583,0.0017379290216171447,1,0.5,,,,,,,,,,,,,,0.69
Qcon_q5,theta,0.28121331857335746,0.0654296875,1.5799062934566392,0.5636363636363636,10,0.10726898670964036,0.09738727705553174,0.013936107930020425,0,0.8,,,,,,,,,,,,,,0.12316176470588236
Qcon_q5,theta,0.3772177284493708,0.5771484375,-0.15289415743128767,-0.05454545454545454,10,0.10200167423239459,0.09939605882391334,-0.0005794836694224814,0,0.5,,,,,,,,,,,,,,0.7103365384615384
Qcon_q5,theta,0.5059974235160012,0.5,0.050964719143762556,0.01818181818181818,10,0.08664246350472016,0.0964684747159481,-0.01041557798216896,1,0.5,,,,,,,,,,,,,,0.6808510638297872
Qcon_q5,theta,0.6787416743568971,0.7216796875,-0.5606119105813882,-0.2,10,0.10095486274200025,0.10344523377716541,-0.0026947959545996214,0,0.4,,,,,,,,,,,,,,0.7963362068965517
Qcon_q5,theta,0.9104596962324965,0.7216796875,-0.5606119105813882,-0.2,10,0.09641487035764959,0.10446903295814991,-0.005736096986992095,0,0.5,,,,,,,,,,,,,,0.7963362068965517
Qcon_q5,theta,1.2212847535097677,0.5390625,-0.050964719143762556,-0.01818181818181818,10,0.09180723159688368,0.09821907058358192,-0.0029134704408837475,1,0.5,,,,,,,,,,,,,,0.69
Qcon_q5,theta,1.638223476917678,0.5,0.050964719143762556,0.01818181818181818,10,0.09357535165991096,0.0996323972940445,-0.0027258416891524292,0,0.5,,,,,,,,,,,,,,0.6808510638297872
Qcon_q5,theta,2.197502386410313,0.2158203125,0.8664002254439634,0.3090909090909091,10,0.10995037042911154,0.09753310866653919,0.009301231516058786,2,0.7,,,,,,,,,,,,,,0.3836805555555556
Qcon_q5,theta,2.947715501773197,0.919921875,-1.376047416881589,-0.4909090909090909,10,0.09033199014386838,0.10088325757533312,-0.015331232475924543,0,0.3,,,,,,,,,,,,,,0.9495967741935484
Qcon_q5,theta,3.9540465271520318,0.615234375,-0.2548235957188128,-0.09090909090909091,10,0.09982100270023925,0.10105652548372746,-0.0008746832817969272,1,0.5,,,,,,,,,,,,,,0.7429245283018868
Qcon_q5,theta,5.30393246209756,0.5,0.050964719143762556,0.01818181818181818,10,0.09918748311713965,0.09898926923051476,7.593129775489149e-06,0,0.5,,,,,,,,,,,,,,0.6808510638297872
Qcon_q5,theta,7.114660732825161,0.5,0.050964719143762556,0.01818181818181818,10,0.09864741171653112,0.09832801995798945,0.0006563580315470038,1,0.5,,,,,,,,,,,,,,0.6808510638297872
Qcon_q5,theta,9.543559934997008,0.0419921875,1.7837651700316894,0.6363636363636364,10,0.1106759159418265,0.09967370517551899,0.013686760451601422,1,0.8,,,,,,,,,,,,,,0.08143939393939394
Qcon_q5,theta,12.80166963024157,0.5,0.050964719143762556,0.01818181818181818,10,0.096978186666382,0.09959046076983213,0.002113904374999441,0,0.6,,,,,,,,,,,,,,0.6808510638297872
Qcon_q5,theta,17.17207692287632,0.5390625,-0.050964719143762556,-0.01818181818181818,10,0.104382258742511,0.10145723540335894,0.0014555453280207797,0,0.5,,,,,,,,,,,,,,0.69
Qcon_q5,theta,23.034513025440212,0.75390625,-0.6625413488689132,-0.23636363636363636,10,0.09129568041641117,0.09876268031075597,-0.009887544427455368,0,0.5,,,,,,,,,,,,,,0.8177966101694916
Qcon_q5,theta,30.89834693276585,0.947265625,-1.5799062934566392,-0.5636363636363636,10,0.07056861100769699,0.10212459322065115,-0.03325455613836983,1,0.3,,,,,,,,,,,,,,0.9580078125
Qcon_q5,theta,41.446842923188484,0.2158203125,0.8664002254439634,0.3090909090909091,10,0.1134777422283149,0.10426414245739579,0.005580209527767416,0,0.7,,,,,,,,,,,,,,0.3836805555555556
Qcon_q5,theta,55.59652728469412,0.4609375,0.15289415743128767,0.05454545454545454,10,0.09732137931696347,0.09580317605286837,0.0017892861198561608,1,0.5,,,,,,,,,,,,,,0.6808510638297872
Qcon_q5,theta,74.57682245777069,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.0995710809075195,0.10059386305510998,0.0003120715894195103,0,0.5,,,,,,,,,,,,,,0.759090909090909
Qcon_q5,theta,100.03686776006599,0.7841796875,-0.7644707871564383,-0.2727272727272727,10,0.09219869880637693,0.0975886033847928,-0.004107735094813818,0,0.5,,,,,,,,,,,,,,0.8364583333333333
Qcon_q5,theta,134.18880801621225,0.4609375,0.15289415743128767,0.05454545454545454,10,0.09633786145431875,0.09945215750485659,0.0017267573422002636,0,0.5,,,,,,,,,,,,,,0.6808510638297872
Qcon_q5,theta,179.99999999999997,0.3125,0.5606119105813882,0.2,10,0.11236495612313627,0.09759341180324554,0.007703763378165952,1,0.5,,,,,,,,,,,,,,0.5128205128205128
Qcon_q5,beta,0.02,0.0009765625,2.8030595529069404,1.0,10,0.15185347353815212,0.09864391293376684,0.06013591406414967,5,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.026827870768216803,0.0009765625,2.8030595529069404,1.0,10,0.15990276275059173,0.09814536664634943,0.06391642198312826,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.03598673249780708,0.0009765625,2.8030595529069404,1.0,10,0.1686353358628221,0.10097105521708727,0.07154965132493452,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.048272370441077836,0.0009765625,2.8030595529069404,1.0,10,0.1756953235862026,0.10001148795709014,0.06300934703621958,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.06475224579343625,0.0009765625,2.8030595529069404,1.0,10,0.15778802421721538,0.09983879793435335,0.05715416017656766,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.08685824410490588,0.0009765625,2.8030595529069404,1.0,10,0.17992973646825033,0.10039587132632732,0.08125246262853818,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.11651108740003221,0.0009765625,2.8030595529069404,1.0,10,0.1776384432392134,0.10401563998311758,0.07866736931079406,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.1562872197916239,0.0009765625,2.8030595529069404,1.0,10,0.15474469597485557,0.1015924671664834,0.06219451781502926,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.20964266676467905,0.0009765625,2.8030595529069404,1.0,10,0.15664187496233697,0.1028461204841733,0.049074618348359605,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.28121331857335746,0.0009765625,2.8030595529069404,1.0,10,0.18215367447973857,0.09729365352541208,0.08511088479699264,9,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.3772177284493708,0.001953125,2.7011301146194153,0.9636363636363636,10,0.16037399759583848,0.09755925927311182,0.05963538403653615,6,0.9,,,,,,,,,,,,,,0.004032258064516129
Qcon_q5,beta,0.5059974235160012,0.001953125,2.7011301146194153,0.9636363636363636,10,0.1575688041782907,0.09932089224457741,0.06471260469769749,5,0.9,,,,,,,,,,,,,,0.004032258064516129
Qcon_q5,beta,0.6787416743568971,0.0009765625,2.8030595529069404,1.0,10,0.17898955444393472,0.1021877946332097,0.07205499421032917,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,0.9104596962324965,0.0009765625,2.8030595529069404,1.0,10,0.15619786660992235,0.09806135576218367,0.06007177967846512,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,1.2212847535097677,0.0009765625,2.8030595529069404,1.0,10,0.15019709564393122,0.0960196079686284,0.05186149283158965,4,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,1.638223476917678,0.0009765625,2.8030595529069404,1.0,10,0.1627529326468538,0.09670718759298325,0.06591509174877505,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,2.197502386410313,0.0009765625,2.8030595529069404,1.0,10,0.1549834597907438,0.09409493673592806,0.06466011472135569,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,2.947715501773197,0.0009765625,2.8030595529069404,1.0,10,0.1742401187696221,0.10217479150742292,0.06654870132139944,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,3.9540465271520318,0.0009765625,2.8030595529069404,1.0,10,0.16446546657812372,0.09923925064504147,0.06433609879445806,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,5.30393246209756,0.0009765625,2.8030595529069404,1.0,10,0.1635467177675904,0.10253432393074036,0.062129789702139546,5,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,7.114660732825161,0.0009765625,2.8030595529069404,1.0,10,0.18013890924892795,0.09603004064410925,0.0766365931679729,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,9.543559934997008,0.0048828125,2.497271238044365,0.8909090909090909,10,0.17125673404766206,0.09981983806937933,0.07573404612928653,6,0.9,,,,,,,,,,,,,,0.009765625
Qcon_q5,beta,12.80166963024157,0.0009765625,2.8030595529069404,1.0,10,0.15668448417309758,0.10378610994666815,0.058527740127971586,9,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,17.17207692287632,0.0009765625,2.8030595529069404,1.0,10,0.15465051347668413,0.10112534742802382,0.0498624559705997,5,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,23.034513025440212,0.0009765625,2.8030595529069404,1.0,10,0.1849256423186134,0.10061388090252876,0.08831750600371466,9,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,30.89834693276585,0.0009765625,2.8030595529069404,1.0,10,0.1504642815927612,0.10310405120253563,0.05118710799324287,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,41.446842923188484,0.0009765625,2.8030595529069404,1.0,10,0.15851055587794907,0.09757281560450792,0.05988508572463508,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,55.59652728469412,0.0009765625,2.8030595529069404,1.0,10,0.1744591899243222,0.10118570551276207,0.07707268724896256,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,74.57682245777069,0.001953125,2.7011301146194153,0.9636363636363636,10,0.1482330289673377,0.09708025306463242,0.05435131574090013,4,0.9,,,,,,,,,,,,,,0.004032258064516129
Qcon_q5,beta,100.03686776006599,0.0009765625,2.8030595529069404,1.0,10,0.15789982427193316,0.09788443800061941,0.05944953050746116,5,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,134.18880801621225,0.0009765625,2.8030595529069404,1.0,10,0.16894576272542694,0.09656360186636448,0.06299289732881064,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Qcon_q5,beta,179.99999999999997,0.0009765625,2.8030595529069404,1.0,10,0.1685017149305552,0.10236488934606314,0.06337665555687842,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Qloc_q1,theta,0.02,0.9931640625,-2.293412361469315,-0.8181818181818182,10,0.0852008233533913,0.09949376620352268,-0.02005409776061059,0,0.2,,,,,,,,,,,,,,0.9990234375
Qloc_q1,theta,0.026827870768216803,0.0048828125,2.497271238044365,0.8909090909090909,10,0.11675537903970692,0.09874448459595442,0.02081637145197604,0,0.8,,,,,,,,,,,,,,0.010080645161290322
Qloc_q1,theta,0.03598673249780708,0.6875,-0.458682472293863,-0.16363636363636364,10,0.09540570216961682,0.10075323190540075,-0.006706383388857248,1,0.4,,,,,,,,,,,,,,0.8103070175438597
Qloc_q1,theta,0.048272370441077836,0.9990234375,-2.7011301146194153,-0.9636363636363636,10,0.07863911604879767,0.10460385121405125,-0.023613214632341208,0,0.1,,,,,,,,,,,,,,0.9990234375
Qloc_q1,theta,0.06475224579343625,0.1162109375,1.274117978594064,0.45454545454545453,10,0.11061934009039175,0.0967102712020278,0.016138544770092716,1,0.6,,,,,,,,,,,,,,0.2065972222222222
Qloc_q1,theta,0.08685824410490588,0.384765625,0.3567530340063379,0.12727272727272726,10,0.10307655051883893,0.0945547865703702,0.005043377509085706,0,0.6,,,,,,,,,,,,,,0.5726744186046512
Qloc_q1,theta,0.11651108740003221,0.6875,-0.458682472293863,-0.16363636363636364,10,0.09209730182318578,0.09465047996491194,-0.007907072931064352,0,0.4,,,,,,,,,,,,,,0.8103070175438597
Qloc_q1,theta,0.1562872197916239,0.8837890625,-1.1721885403065389,-0.41818181818181815,10,0.0918398545652653,0.10183428507298231,-0.006340402218696951,0,0.5,,,,,,,,,,,,,,0.9427083333333334
Qloc_q1,theta,0.20964266676467905,0.7216796875,-0.5606119105813882,-0.2,10,0.08916240648521256,0.10101804602891207,-0.008426111405096331,0,0.4,,,,,,,,,,,,,,0.8103070175438597
Qloc_q1,theta,0.28121331857335746,0.4609375,0.15289415743128767,0.05454545454545454,10,0.09462412954668904,0.10285476967692375,-0.0070115277408285825,1,0.4,,,,,,,,,,,,,,0.6555555555555556
Qloc_q1,theta,0.3772177284493708,0.1376953125,1.1721885403065389,0.41818181818181815,10,0.10135943399578604,0.1000622995197773,0.008989579892309196,1,0.6,,,,,,,,,,,,,,0.23817567567567569
Qloc_q1,theta,0.5059974235160012,0.2158203125,0.8664002254439634,0.3090909090909091,10,0.10938338686512089,0.10242134146392345,0.007579499899888376,1,0.7,,,,,,,,,,,,,,0.3453125
Qloc_q1,theta,0.6787416743568971,0.24609375,0.7644707871564383,0.2727272727272727,10,0.09855315636738307,0.09494513366371393,0.005586251139642118,1,0.7,,,,,,,,,,,,,,0.375
Qloc_q1,theta,0.9104596962324965,0.0419921875,1.7837651700316894,0.6363636363636364,10,0.10854857339247306,0.0959766274318099,0.010637848896975048,1,0.8,,,,,,,,,,,,,,0.07678571428571429
Qloc_q1,theta,1.2212847535097677,0.0244140625,1.9876240466067396,0.7090909090909091,10,0.10730174498315909,0.09707974037155509,0.014287778553330577,0,0.8,,,,,,,,,,,,,,0.04595588235294118
Qloc_q1,theta,1.638223476917678,0.5,0.050964719143762556,0.01818181818181818,10,0.09572846237518348,0.09815347008407116,-3.121549301089016e-05,2,0.5,,,,,,,,,,,,,,0.6666666666666666
Qloc_q1,theta,2.197502386410313,0.5771484375,-0.15289415743128767,-0.05454545454545454,10,0.10105195886410437,0.10276069398969412,-0.004715023822799459,1,0.4,,,,,,,,,,,,,,0.73875
