band,stratification,stratum,s,contribution,abs_share,margin,abs_share_margin
beta,octave,4,0.5059974235160012,0.16476480872098231,0.12447548373906223,0.06831119791332509,0.12397420640124268
beta,octave,4,0.6787416743568971,0.1675636166117439,0.12892389480371366,0.06945485094257686,0.14478630921082242
beta,octave,4,0.9104596962324965,0.15562993156578347,0.12443315269841063,0.056108873111396895,0.11276176559585752
beta,octave,4,1.2212847535097677,0.16055752310853455,0.1297878324690659,0.05881231278666896,0.131697821229004
beta,octave,4,1.638223476917678,0.13816833938899706,0.11329062638473546,0.03495804331810112,0.08661378423243468
beta,octave,4,2.197502386410313,0.16153707520079574,0.1413658615662821,0.06167342771750649,0.15985941387184632
beta,octave,4,2.947715501773197,0.16564385688716476,0.13012061738701908,0.06475044996816416,0.14560932333854876
beta,octave,4,3.9540465271520318,0.15951409597440303,0.12885408004325344,0.06324459139963576,0.13608644396372546
beta,octave,4,5.30393246209756,0.16229236643494752,0.12778864722016692,0.06356607468457318,0.11553630117635938
beta,octave,4,7.114660732825161,0.16685632238771808,0.13196992703527738,0.07089592418309341,0.15623165658455948
beta,octave,4,9.543559934997008,0.13593542028994848,0.11281787902912235,0.04108720715620065,0.0944658651302396
beta,octave,4,12.80166963024157,0.17152503727507062,0.1366633024493159,0.07728043932970831,0.16587039814309096
beta,octave,4,17.17207692287632,0.16025255711058534,0.12412394974456056,0.05292748145068442,0.11234293771863532
beta,octave,4,23.034513025440212,0.14658383337578573,0.11405770710228716,0.048377986736889755,0.09555046155094915
beta,octave,4,30.89834693276585,0.17148807597400564,0.12887658419885453,0.06755687556162943,0.11944835377511043
beta,octave,4,41.446842923188484,0.16120472768928906,0.1246914905163729,0.06476801922873882,0.1361554141994327
beta,octave,4,55.59652728469412,0.15890701709823982,0.1279066254827137,0.0478257298334159,0.11365882283596188
beta,octave,4,74.57682245777069,0.1719155527176941,0.13240281132663018,0.0804636350726329,0.14939902800711097
beta,octave,4,100.03686776006599,0.17033537169973378,0.1382100510577131,0.06968859266078181,0.15211513772790236
beta,octave,4,134.18880801621225,0.16130259682900341,0.1241025504332869,0.06170736652614621,0.13196792259390272
beta,octave,4,179.99999999999997,0.1641140275180341,0.12088463075402683,0.062178797458138826,0.11989035215951052
beta,octave,5,0.02,0.15910068271355665,0.12455867580229957,0.057062258283818806,0.12269336901938688
beta,octave,5,0.026827870768216803,0.16056105242049895,0.1260594644918985,0.06182480164742672,0.12836617348074067
beta,octave,5,0.03598673249780708,0.14753237214624781,0.12163942291266566,0.0512431487896749,0.10664164606009754
beta,octave,5,0.048272370441077836,0.16885472088875525,0.125893000993109,0.06697304033628643,0.12883755493022447
beta,octave,5,0.06475224579343625,0.16092775767772702,0.12655788737509377,0.05813712352990416,0.1256866661977435
beta,octave,5,0.08685824410490588,0.15254827927084064,0.12786436912570254,0.05300420115919206,0.12475873899762616
beta,octave,5,0.11651108740003221,0.15899285449236916,0.11767727821998461,0.05319329778254317,0.10053409223118048
beta,octave,5,0.1562872197916239,0.15797550267785512,0.11807238815411168,0.057801647011783946,0.10629060673789306
beta,octave,5,0.20964266676467905,0.17466454760209815,0.14199843164713633,0.0672246400515653,0.14545573282596988
beta,octave,5,0.28121331857335746,0.1567007331891932,0.13145139329364824,0.05570609222790379,0.14550616893609816
beta,octave,5,0.3772177284493708,0.16865662707585605,0.13504398153694164,0.07160694022280763,0.1510767545130709
beta,octave,5,0.5059974235160012,0.14758573363113253,0.1196213138220073,0.04934872880088906,0.10543289864395873
beta,octave,5,0.6787416743568971,0.16131379916338684,0.12476618226014255,0.05930182146018104,0.12238885627759014
beta,octave,5,0.9104596962324965,0.14565060174248382,0.1173038681034358,0.0431291107515296,0.10396535561577243
beta,octave,5,1.2212847535097677,0.15868401994645454,0.13188470799014074,0.06936147688278556,0.15048948428545467
beta,octave,5,1.638223476917678,0.1577495370061498,0.12728798526787777,0.06528022111082313,0.1458146719855098
beta,octave,5,2.197502386410313,0.14305488057260463,0.11982760945755344,0.04031961820845552,0.09243162153065082
beta,octave,5,2.947715501773197,0.16995431715271453,0.13041549474156494,0.07213130546382644,0.1426297799808241
beta,octave,5,3.9540465271520318,0.1532250770274668,0.12182403996373958,0.051585355118959966,0.10945183589170898
beta,octave,5,5.30393246209756,0.1502573187642251,0.12240727183911437,0.04690345331956493,0.10946282343619618
beta,octave,5,7.114660732825161,0.1571958467593437,0.12464329679131217,0.065285494650893,0.1443987910852304
beta,octave,5,9.543559934997008,0.16033832104256254,0.1260291089547596,0.05960631863525015,0.12265765922630914
beta,octave,5,12.80166963024157,0.14685267526426454,0.11428053475947603,0.047959552671500594,0.09715698008725308
beta,octave,5,17.17207692287632,0.13358948288490183,0.11300999485403697,0.032171791438061065,0.07708436182131345
beta,octave,5,23.034513025440212,0.17602086551738333,0.1337337498195984,0.0693585995609815,0.14792400614832135
beta,octave,5,30.89834693276585,0.1562734701764703,0.1225887859051061,0.05521183825106625,0.10847102479414425
beta,octave,5,41.446842923188484,0.15415115231724602,0.12191909092275159,0.05154682851697226,0.11387370044025437
beta,octave,5,55.59652728469412,0.15603905750266495,0.1286977188284548,0.05910831430754841,0.13228808413338433
beta,octave,5,74.57682245777069,0.16096884627419591,0.12501812850196897,0.058058499922631984,0.11816892619515379
beta,octave,5,100.03686776006599,0.16572365604732278,0.1365136726890232,0.06635931510988148,0.15506243007075943
beta,octave,5,134.18880801621225,0.15282354515487984,0.11581512215150222,0.049114565971221505,0.09491914060390888
beta,octave,5,179.99999999999997,0.18653989326920833,0.13964711996019763,0.08748987526413528,0.1677453386555796
beta,octave,6,0.02,0.1830245381389509,0.13562954274145977,0.07972328634228201,0.15987159774314996
beta,octave,6,0.026827870768216803,0.14579879865396728,0.11361749107855137,0.04254002816339644,0.08839732940828188
beta,octave,6,0.03598673249780708,0.17044151315380268,0.13313410184619595,0.07007267682291207,0.1432463459340227
beta,octave,6,0.048272370441077836,0.18110699730470164,0.1365830578300659,0.08253102305953468,0.17230992229188824
beta,octave,6,0.06475224579343625,0.1454114110576739,0.11722621777454839,0.04999304259147548,0.11018521249201876
beta,octave,6,0.08685824410490588,0.1574992490133506,0.12761339700791194,0.05476868488287437,0.13070315742453092
beta,octave,6,0.11651108740003221,0.16380704430079127,0.13005145223436412,0.06517615777587557,0.1493326253263098
beta,octave,6,0.1562872197916239,0.16349051157703112,0.12730187791694816,0.056500234684829134,0.13390985135683753
beta,octave,6,0.20964266676467905,0.18408758034902753,0.1402950494892879,0.07969704269082775,0.17640479512758228
beta,octave,6,0.28121331857335746,0.14877820049449797,0.11723867653689764,0.05013274070569859,0.1065749076806512
beta,octave,6,0.3772177284493708,0.1701276944205979,0.12621766925007316,0.06620457179713599,0.11580333397923949
beta,octave,6,0.5059974235160012,0.14688492589437846,0.11904535560722443,0.046373694814679026,0.10790471567770789
beta,octave,6,0.6787416743568971,0.16424539047722747,0.12192513341387995,0.06551502286885909,0.11839713110959105
beta,octave,6,0.9104596962324965,0.15991829892476808,0.1298496472730155,0.06459795851100333,0.15452312107506455
beta,octave,6,1.2212847535097677,0.16782873461768727,0.13195206551238428,0.07126237976179223,0.14639941745468993
beta,octave,6,1.638223476917678,0.16862588004992113,0.137599823512561,0.06630147250220882,0.17548996757735197
beta,octave,6,2.197502386410313,0.14727843288282025,0.11966004900344754,0.043176621773298646,0.09936048386114277
beta,octave,6,2.947715501773197,0.1537277252811296,0.11953613240415178,0.05680352209332787,0.10919621084338157
beta,octave,6,3.9540465271520318,0.15993151892490232,0.12891028532563878,0.0564063413492545,0.1282313275370911
beta,octave,6,5.30393246209756,0.1570265462796057,0.12279597227396755,0.05669646109301962,0.12203899770611604
beta,octave,6,7.114660732825161,0.15788020625108729,0.12480678032912282,0.058314208069007514,0.1178268647074639
beta,octave,6,9.543559934997008,0.16179789025742763,0.12705282074275584,0.06110309600074315,0.1377867648580023
beta,octave,6,12.80166963024157,0.17174242881799928,0.1315859859962029,0.06802558971310846,0.1489823198356735
beta,octave,6,17.17207692287632,0.15753157176902394,0.12220686121964949,0.05881068176483613,0.1082453735963114
beta,octave,6,23.034513025440212,0.14673894180231037,0.12243266626948239,0.047773094868885896,0.11230577893556819
beta,octave,6,30.89834693276585,0.1616318033265563,0.12558422315305756,0.06719056279539613,0.13843753765557903
beta,octave,6,41.446842923188484,0.17102047773547188,0.12790892397464002,0.06732010822486639,0.1358114201684461
beta,octave,6,55.59652728469412,0.1494334447234411,0.12146763455674822,0.05258314302825752,0.12219207934695642
beta,octave,6,74.57682245777069,0.1668414539411715,0.1266008551627461,0.06918439130516094,0.13226543826040982
beta,octave,6,100.03686776006599,0.1528674766623512,0.12458990331528848,0.04756554567057002,0.11107392888022467
beta,octave,6,134.18880801621225,0.18018513308179301,0.13952539387147955,0.07342514816645858,0.1453688514899156
beta,octave,6,179.99999999999997,0.14122344357584443,0.10783139686051388,0.04277626669915381,0.09150040206774612
beta,octave,7,0.02,0.17815242612310445,0.1318898624664867,0.07447659357551177,0.16365822510697908
beta,octave,7,0.026827870768216803,0.1657570562454665,0.12473559132198508,0.06049282840814235,0.1163083017012583
beta,octave,7,0.03598673249780708,0.16656906781318964,0.1319027277397512,0.07447530487153114,0.14926706278637847
beta,octave,7,0.048272370441077836,0.15784432864143438,0.1233108351952089,0.06606353199436253,0.1314294862976234
beta,octave,7,0.06475224579343625,0.16241703114437353,0.12814038346402107,0.06173630738617426,0.12546000908002677
beta,octave,7,0.08685824410490588,0.15756216069123286,0.12907752994190203,0.0597256815900499,0.13682351654199004
beta,octave,7,0.11651108740003221,0.1698015483267773,0.13457206341370614,0.0675465289674867,0.16130679738807233
beta,octave,7,0.1562872197916239,0.16680982827816285,0.13050404816369504,0.06542862214102342,0.12090667743423852
beta,octave,7,0.20964266676467905,0.1746943607189429,0.13614244290477417,0.07193677360266137,0.16411375460886868
beta,octave,7,0.28121331857335746,0.14156473597969005,0.11686625788261189,0.04051229171213366,0.09448662159384932
beta,octave,7,0.3772177284493708,0.15983100958795862,0.12023773296315077,0.05081365887703018,0.09704274606098962
beta,octave,7,0.5059974235160012,0.1685046305886816,0.1309228351863358,0.0692530425327912,0.15008933521210166
beta,octave,7,0.6787416743568971,0.16002396697356658,0.12405734896006254,0.06478657590403514,0.13746535089463469
beta,octave,7,0.9104596962324965,0.16288660251610482,0.13079042745113903,0.06090554653486596,0.13421447382974588
beta,octave,7,1.2212847535097677,0.15928238023299224,0.12590763247214762,0.06441969490417092,0.13449569937271227
beta,octave,7,1.638223476917678,0.1437489913296516,0.12007034251415596,0.04153278977655861,0.11046959479803645
beta,octave,7,2.197502386410313,0.17025622802079263,0.14067603049868582,0.07863504304817708,0.16513027041782555
beta,octave,7,2.947715501773197,0.16306580115260724,0.12815916664479926,0.058090719398033355,0.1249252567477315
beta,octave,7,3.9540465271520318,0.15690035879365716,0.12888287300087398,0.06305006839088713,0.13348922921290743
beta,octave,7,5.30393246209756,0.15266197220410285,0.11609916274117116,0.06154562040125153,0.108805734373223
beta,octave,7,7.114660732825161,0.15569073104867703,0.12460192846513576,0.0504093287071703,0.09938560428610788
beta,octave,7,9.543559934997008,0.1757862366363654,0.13462506737081098,0.0761807999381969,0.1463350513765706
beta,octave,7,12.80166963024157,0.15462298564530674,0.11947350811797322,0.04814641106827669,0.09557574236362441
beta,octave,7,17.17207692287632,0.15076531700976337,0.11989614404603531,0.05488937393017257,0.12277565360985637
beta,octave,7,23.034513025440212,0.16300348504526707,0.12323429722647561,0.06401196397389598,0.1278919841256424
beta,octave,7,30.89834693276585,0.15835247365272004,0.12922267628038508,0.060411440110344355,0.13242028139377027
beta,octave,7,41.446842923188484,0.16431852550825926,0.1331743272817671,0.06459968799963826,0.14618332335688877
beta,octave,7,55.59652728469412,0.1670869672581987,0.13154938665448296,0.06373233626638217,0.1400776497399555
beta,octave,7,74.57682245777069,0.17391380918639723,0.1321771179782553,0.07697268395250145,0.146773725788933
beta,octave,7,100.03686776006599,0.14555027338655535,0.11752111276125708,0.04421087082503944,0.09828197241387404
beta,octave,7,134.18880801621225,0.17825505001107284,0.13228633314632693,0.07826073044228865,0.14121265011258782
beta,octave,7,179.99999999999997,0.1727991669990161,0.1373184218213484,0.0759695146784225,0.1610079079515686
beta,octave,8,0.02,0.15068312792563499,0.11994270197127603,0.05166674767798626,0.10481544090123715
beta,octave,8,0.026827870768216803,0.14709568030344328,0.1135295350149349,0.04266866116927942,0.0793893965899444
beta,octave,8,0.03598673249780708,0.14273965946724596,0.11391238555783263,0.04798994149407329,0.10038957819944293
beta,octave,8,0.048272370441077836,0.15764556359004941,0.11653853784396323,0.054984887125610976,0.10210284436304354
beta,octave,8,0.06475224579343625,0.16953791039226204,0.12971754498063387,0.06716561343265878,0.12949714646982124
beta,octave,8,0.08685824410490588,0.1413745581853531,0.11346227149085773,0.03785422209010941,0.08891582723052513
beta,octave,8,0.11651108740003221,0.15750462604007326,0.12269992357931489,0.05838533300227128,0.11319483051909507
beta,octave,8,0.1562872197916239,0.15051693880139172,0.11443961624477693,0.058187318652316605,0.1137653065690477
beta,octave,8,0.20964266676467905,0.14853187014917626,0.11779245357385615,0.04887098279199335,0.10638344171907595
beta,octave,8,0.28121331857335746,0.15396834553438943,0.12455589523120181,0.05055289001166574,0.11216327134189462
beta,octave,8,0.3772177284493708,0.15471428919630645,0.1327723933301248,0.056545714922720175,0.1386979257018438
beta,octave,8,0.5059974235160012,0.1569736406071506,0.11885100691781905,0.05011041713194779,0.10631885013210815
beta,octave,8,0.6787416743568971,0.16824307671315397,0.13115598832656844,0.07593698786016018,0.14725248784574385
beta,octave,8,0.9104596962324965,0.1505825817899633,0.1253058856901314,0.05937969222085959,0.1420356085205411
beta,octave,8,1.2212847535097677,0.15773834547847948,0.12223710453897993,0.06379424953817124,0.12354691303035584
beta,octave,8,1.638223476917678,0.15101383382596353,0.1187159293643168,0.05686135169558468,0.10938547103738132
beta,octave,8,2.197502386410313,0.1402484964755651,0.11735211893369786,0.04153312134087432,0.09551971717867103
beta,octave,8,2.947715501773197,0.15661740525317064,0.12361377098477744,0.052772624577037866,0.11708427407786426
beta,octave,8,3.9540465271520318,0.14557257651756614,0.11854366454904805,0.045565873680262436,0.09381544541130485
beta,octave,8,5.30393246209756,0.16810715505799043,0.12405845106920046,0.06435050557394802,0.11355939646266561
beta,octave,8,7.114660732825161,0.15525667764583026,0.1199570878215151,0.05290383296059947,0.10732642834520156
beta,octave,8,9.543559934997008,0.15838906342840142,0.12397198292045744,0.05873035126689172,0.12532766858544342
beta,octave,8,12.80166963024157,0.17126646796172448,0.13106399901038968,0.06416038119646925,0.1280983373977622
beta,octave,8,17.17207692287632,0.15086688149858313,0.12534976196521258,0.054126879686005866,0.13066857279305322
beta,octave,8,23.034513025440212,0.1620828338613911,0.13709564630752047,0.06129145498333412,0.1569461450585723
beta,octave,8,30.89834693276585,0.1555006360184266,0.1267791169387365,0.06034762251696506,0.12741205998024993
beta,octave,8,41.446842923188484,0.16418351294257783,0.12808965736850694,0.06289088880428219,0.14823971591783436
beta,octave,8,55.59652728469412,0.15412157340685323,0.12619964135540634,0.058309346701144404,0.1370259756917977
beta,octave,8,74.57682245777069,0.16098962078398035,0.12490616235363695,0.06117681935835606,0.12905486960964016
beta,octave,8,100.03686776006599,0.15352707647520952,0.12754426952524833,0.057141201428206514,0.12525846036585167
beta,octave,8,134.18880801621225,0.1574740394217044,0.12249486155946396,0.058903168065310665,0.11478310387156111
beta,octave,8,179.99999999999997,0.1712931673489705,0.1308790632861776,0.07046786046689865,0.13244399010262747
beta,quintile,1,0.02,0.16087148453157157,0.1981405371912483,0.06230550344988968,0.19632400787103316
beta,quintile,1,0.026827870768216803,0.17883608337309176,0.21534175949683032,0.07464822199709345,0.23258480365940015
beta,quintile,1,0.03598673249780708,0.1576456811109893,0.20478098118943738,0.05882059049319284,0.19702521990240174
beta,quintile,1,0.048272370441077836,0.15667920235649807,0.19298385006804947,0.05872548233823045,0.18464008813510907
beta,quintile,1,0.06475224579343625,0.14986174296047539,0.18186926261243241,0.054307662168703974,0.16355645667249188
beta,quintile,1,0.08685824410490588,0.1706977255229959,0.20448296185450923,0.07655828847503117,0.2208550181614305
beta,quintile,1,0.11651108740003221,0.17855354786177624,0.21191176392585054,0.08485016521324862,0.2211613843996922
beta,quintile,1,0.1562872197916239,0.15476291358432007,0.18385483663948476,0.051621260632466415,0.1717702820836715
beta,quintile,1,0.20964266676467905,0.16359044592445388,0.2043107465908133,0.06882057727883162,0.19916738775570214
beta,quintile,1,0.28121331857335746,0.1511267245620765,0.17737315049954472,0.05312643922273662,0.1465504684387337
beta,quintile,1,0.3772177284493708,0.1397496235118803,0.1882256151160551,0.04448877650391947,0.15327554261767112
beta,quintile,1,0.5059974235160012,0.1712842892271288,0.2034264472032467,0.07483220290383108,0.2220050118175742
beta,quintile,1,0.6787416743568971,0.1533325102479063,0.1827049697875996,0.042517850568835905,0.13275668796448556
beta,quintile,1,0.9104596962324965,0.16247118949287698,0.19468005308411515,0.05791599479535778,0.18122762596474745
beta,quintile,1,1.2212847535097677,0.15251556671522679,0.1932190428840305,0.05468626634429581,0.19519568718339014
beta,quintile,1,1.638223476917678,0.15610704861321625,0.19162366110523144,0.05848168732338724,0.17429732358718975
beta,quintile,1,2.197502386410313,0.1550568919681704,0.19574302890717657,0.06087017059854628,0.18486352997522962
beta,quintile,1,2.947715501773197,0.16524338000606864,0.19833664421128525,0.06099457444843652,0.20146311438044773
beta,quintile,1,3.9540465271520318,0.16924489233337955,0.19901790453001306,0.0696066672883244,0.20086909312597806
beta,quintile,1,5.30393246209756,0.15826459649192604,0.1961954365825986,0.059668760695103046,0.18027214171177675
beta,quintile,1,7.114660732825161,0.16323541737144376,0.20394978999437804,0.06330624995924758,0.2087627174410162
beta,quintile,1,9.543559934997008,0.13597805010878433,0.18183702310942232,0.027982466432982564,0.1067035980789271
beta,quintile,1,12.80166963024157,0.171016968216435,0.20465902476021636,0.0745461725440348,0.2120008390844309
beta,quintile,1,17.17207692287632,0.1580899413191154,0.1959230304919046,0.06258859294284129,0.1973163244032054
beta,quintile,1,23.034513025440212,0.15594603883470215,0.20203978218093394,0.05945996771002926,0.19532094936435485
beta,quintile,1,30.89834693276585,0.15314119919782346,0.20303224032947303,0.048093621149730675,0.20688445662633997
beta,quintile,1,41.446842923188484,0.15628534472945918,0.19179082868525799,0.05762890965345256,0.18311740789352848
beta,quintile,1,55.59652728469412,0.15632197881039367,0.20744726704683972,0.058982895217855824,0.2383424884046363
beta,quintile,1,74.57682245777069,0.17104542724867355,0.22045756374290848,0.06800672322590841,0.24136282806866902
beta,quintile,1,100.03686776006599,0.15179720022672955,0.19323054301849527,0.057527176709184086,0.19556029153214377
beta,quintile,1,134.18880801621225,0.16704555868990972,0.19972482361498345,0.06462920850417339,0.18612189504317572
beta,quintile,1,179.99999999999997,0.15876060647282703,0.19078462419777165,0.0549455817573843,0.1666849556024586
beta,quintile,2,0.02,0.16037965173980345,0.1958240283734747,0.06257327580040445,0.20430400402377857
beta,quintile,2,0.026827870768216803,0.16154918621430625,0.19887943432665373,0.057299714790887565,0.18126067482762764
beta,quintile,2,0.03598673249780708,0.1651069891719564,0.20679753110102034,0.06962698612336614,0.2240816042792284
beta,quintile,2,0.048272370441077836,0.15922129447994082,0.1985627598353288,0.05120998514853872,0.200892079270661
beta,quintile,2,0.06475224579343625,0.14539410469169034,0.19487293417641538,0.04561682825103014,0.17904828211339632
beta,quintile,2,0.08685824410490588,0.14706068338122139,0.17732383172166521,0.044607083697280975,0.13338210357246572
beta,quintile,2,0.11651108740003221,0.17226677375461608,0.2106658457337965,0.07024958901415225,0.2278983112029677
beta,quintile,2,0.1562872197916239,0.17185088895157438,0.21231676633405172,0.06834187976593374,0.23137953982359877
beta,quintile,2,0.20964266676467905,0.1611901521023728,0.19119960527173493,0.0629270571730321,0.18617795128076486
beta,quintile,2,0.28121331857335746,0.16482704108527824,0.20530482810341918,0.06474915215692445,0.21360732654942965
beta,quintile,2,0.3772177284493708,0.1477641733554178,0.19871605351647767,0.054960796162950354,0.20093058025413918
beta,quintile,2,0.5059974235160012,0.16443867933678524,0.21487186212947573,0.07232343422779897,0.2277764994032006
beta,quintile,2,0.6787416743568971,0.18264820849491387,0.22124859209259978,0.08803679055652638,0.24412021069148526
beta,quintile,2,0.9104596962324965,0.16469391131863786,0.20154433350711431,0.06955394497231437,0.21515965086943895
beta,quintile,2,1.2212847535097677,0.1579294647344115,0.204515954573239,0.055495682663536314,0.20602853280018638
beta,quintile,2,1.638223476917678,0.14774806419126663,0.18847693561979828,0.0552617273639885,0.1580682461197341
beta,quintile,2,2.197502386410313,0.165260782588659,0.20665512524513097,0.06566962146425075,0.20921425818176254
beta,quintile,2,2.947715501773197,0.1571835277907474,0.19498651433444297,0.05450604858067584,0.1867815694004374
beta,quintile,2,3.9540465271520318,0.16122587981432462,0.20112906820073145,0.06009037369306715,0.2053294237989439
beta,quintile,2,5.30393246209756,0.1513001898332225,0.1911043749461057,0.05273170081417869,0.17764349849259992
beta,quintile,2,7.114660732825161,0.17073545771864815,0.20686998306767443,0.0661550469624774,0.2102586382291166
beta,quintile,2,9.543559934997008,0.1577111306878586,0.21886808783792178,0.057257646687530736,0.23126627404890832
beta,quintile,2,12.80166963024157,0.17241115837908683,0.1980372603479378,0.0730567369080695,0.2039061766599311
beta,quintile,2,17.17207692287632,0.17707365102285144,0.21062858298282106,0.07518652480622619,0.23462895991624416
beta,quintile,2,23.034513025440212,0.15837459566165055,0.19399915061263717,0.0616002849873363,0.21181492748680206
beta,quintile,2,30.89834693276585,0.16245555833323538,0.23334807077837477,0.06050200995399295,0.28586791010115753
beta,quintile,2,41.446842923188484,0.16031618844596823,0.19028743649742746,0.06199160553394038,0.18762829678837215
beta,quintile,2,55.59652728469412,0.1478075238073519,0.19193139389501046,0.05235299581087145,0.19595702986371463
beta,quintile,2,74.57682245777069,0.15118758790946923,0.1940756634320721,0.050652830775895955,0.1723444184328302
beta,quintile,2,100.03686776006599,0.16433705409108784,0.20447437772207333,0.06614317142931897,0.2301211397924751
beta,quintile,2,134.18880801621225,0.16465622021193482,0.2047570427382328,0.06370629856671073,0.2105754603003877
beta,quintile,2,179.99999999999997,0.16947592165570322,0.20993086914970144,0.06496465021996534,0.21276192315181386
beta,quintile,3,0.02,0.1650098304667975,0.19721577803677834,0.07146582099644808,0.20485603225773308
beta,quintile,3,0.026827870768216803,0.1747039726561959,0.21624776413901117,0.07555967127895905,0.2420895574256955
beta,quintile,3,0.03598673249780708,0.14490144840153668,0.1903128748394263,0.0541111128469071,0.18657396502955353
beta,quintile,3,0.048272370441077836,0.1875335751495395,0.23200348836429324,0.08198969256347756,0.2807888739614736
beta,quintile,3,0.06475224579343625,0.1566276668406169,0.20824154787375243,0.05404480143045305,0.2058513456383439
beta,quintile,3,0.08685824410490588,0.16354343300774282,0.19891920780820652,0.06438781548050061,0.20327268349557692
beta,quintile,3,0.11651108740003221,0.17050885099424365,0.20739625727798527,0.0677784256877222,0.2172836376703162
beta,quintile,3,0.1562872197916239,0.16131371275551537,0.20248633631853255,0.06507609148539523,0.20657116224007221
beta,quintile,3,0.20964266676467905,0.18252882376019477,0.21074675856008657,0.07797496294213385,0.23565944947575423
beta,quintile,3,0.28121331857335746,0.1598413599358607,0.19770762040181078,0.05983405315146931,0.1835525903095505
beta,quintile,3,0.3772177284493708,0.1546424469936193,0.20345386165115967,0.06011712385561846,0.20859127634944308
beta,quintile,3,0.5059974235160012,0.15048528812525253,0.1855816359414706,0.04585164762732963,0.14611500427851426
beta,quintile,3,0.6787416743568971,0.14567654248657896,0.17853208851273425,0.050344363268048295,0.15228919943761565
beta,quintile,3,0.9104596962324965,0.16140009901131544,0.20339176885405366,0.05415048516000662,0.19400921413269837
beta,quintile,3,1.2212847535097677,0.1715322918845147,0.2215990345228786,0.06729817276431395,0.235850126724679
beta,quintile,3,1.638223476917678,0.1628498344759288,0.2001798485702972,0.05616181560966868,0.19693528783798084
beta,quintile,3,2.197502386410313,0.1681139745121239,0.21611327347844783,0.0580927120824693,0.22931008529899702
beta,quintile,3,2.947715501773197,0.15778583168000596,0.19577691861848992,0.05017014324855498,0.173670550641646
beta,quintile,3,3.9540465271520318,0.14658284159847013,0.19042199574612986,0.05705674058296195,0.1882605795517573
beta,quintile,3,5.30393246209756,0.18284437937851206,0.22648580732533638,0.08167767634259303,0.26912488463420614
beta,quintile,3,7.114660732825161,0.1626904898288351,0.19881747489554957,0.06411511385465679,0.19601875783812658
beta,quintile,3,9.543559934997008,0.15708782426376067,0.19589165394514096,0.06013185552633901,0.19706428439914317
beta,quintile,3,12.80166963024157,0.1542422912900001,0.18866106670036153,0.058009616346934176,0.1842409505761115
beta,quintile,3,17.17207692287632,0.15787814774357736,0.1975159418257213,0.055910870893166695,0.19728457112890246
beta,quintile,3,23.034513025440212,0.1436795922694033,0.16965157707222678,0.04049878239159044,0.12591425586252888
beta,quintile,3,30.89834693276585,0.13543791119562576,0.17948475448416498,0.029710050465311735,0.11912659359342583
beta,quintile,3,41.446842923188484,0.17303251645682796,0.19503914894480395,0.07978741808949455,0.20160207796689533
beta,quintile,3,55.59652728469412,0.1527325795156852,0.18442747191237727,0.050087953464497695,0.16704659739420902
beta,quintile,3,74.57682245777069,0.1490903232467362,0.19718142274440026,0.058400249123788744,0.19988979012806943
beta,quintile,3,100.03686776006599,0.1678564489472031,0.21252908557019784,0.0661716901710805,0.23276027711911393
beta,quintile,3,134.18880801621225,0.17063215249226116,0.19746248828494944,0.07203961241039193,0.2099103277827455
beta,quintile,3,179.99999999999997,0.1679932099702105,0.2103972966217778,0.06303637911847682,0.24495693222618864
beta,quintile,4,0.02,0.1816947409836841,0.21139698902732812,0.08314198030844192,0.2373894788846615
beta,quintile,4,0.026827870768216803,0.14929324509254877,0.17677590251067996,0.04961869194782559,0.14805345879557
beta,quintile,4,0.03598673249780708,0.16891900278466515,0.20065253632490732,0.06291449177989047,0.19387536660584015
beta,quintile,4,0.048272370441077836,0.14926612701034386,0.18769542891226795,0.043787583547457,0.14221658652712088
beta,quintile,4,0.06475224579343625,0.1590492308648911,0.1976325389359303,0.06257896540621519,0.2232365880217552
beta,quintile,4,0.08685824410490588,0.16525908903043063,0.2068713543366008,0.06709968124887504,0.21163753596486512
beta,quintile,4,0.11651108740003221,0.16212076715376478,0.18222039576554824,0.06419482755657534,0.15753792772022823
beta,quintile,4,0.1562872197916239,0.15059455814041722,0.1928295260078463,0.047669408178072775,0.1629716736723576
beta,quintile,4,0.20964266676467905,0.1522607177122931,0.18428875956566865,0.05038103922705019,0.1401558057419695
beta,quintile,4,0.28121331857335746,0.13683938986861893,0.17249397122611754,0.038930798017026855,0.12810263881085476
beta,quintile,4,0.3772177284493708,0.14790962959931175,0.20512726768139994,0.04870109487707763,0.19369691341209166
beta,quintile,4,0.5059974235160012,0.14747648649504985,0.19341699372068752,0.046338014869304556,0.1833222800557548
beta,quintile,4,0.6787416743568971,0.1625423856287242,0.1920875938104722,0.06334693659936246,0.17016881848724905
beta,quintile,4,0.9104596962324965,0.16158058981860032,0.20493845449321843,0.05832571223244565,0.21087338720190524
beta,quintile,4,1.2212847535097677,0.15984985633535403,0.20125968089949406,0.05691524623675363,0.1827432712439402
beta,quintile,4,1.638223476917678,0.16027123000135474,0.1971932174284256,0.0613060911586952,0.21792822929707173
beta,quintile,4,2.197502386410313,0.1633168695645537,0.19596208246625543,0.06497167648394965,0.17762538456945848
beta,quintile,4,2.947715501773197,0.15410803577407012,0.1930768579902184,0.062195718007763925,0.19114778469103488
beta,quintile,4,3.9540465271520318,0.15367541683570746,0.19542444454107946,0.047156630077562905,0.16100653360622835
